time,cc,earfcn,pci,rsrp,pl,cfo,pci_neigh,rsrp_neigh,cfo_neigh,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,distance_km,speed_kmph,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached,proc_rmem,proc_rmem_kB,proc_vmem_kB,sys_mem,sys_load,thread_count,cpu_0,cpu_1,cpu_2,cpu_3,service_type
599175,0,368500,1,3.1,0,-3.90E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,100,96,94,0
600173,0,368500,1,3.5,0,-1.50E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,99,100,97,94,0
601170,0,368500,1,3,0,-1.50E-07,0,0,0,27,inf,1.5,21647.05859,0,0,0,0,27,0,287121.5625,0,0,0,0,0,11,875112,1677556,67,16,18,89,100,96,91,0
602167,0,368500,1,3.1,0,1.1e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,99,99,95,94,0
603164,0,368500,1,3.3,0,6.6e-06,0,0,0,26,79,1.7,4323.232422,0,0,0,0,27,0,19575.75781,0,0,0,0,0,11,875112,1677556,68,18,18,100,100,95,98,0
604160,0,368500,1,1.7,0,3.1e-06,0,0,0,27,70,1.7,2795608.25,0,0,0,0,27,0,483821.9688,0,0,0,0,0,11,875112,1677556,67,18,18,84,100,97,96,0
605156,0,368500,1,2.2,0,7e-06,0,0,0,28,70,1.7,1769380.625,0,0,0,0,27,0,254487,0,0,0,0,0,11,875112,1677556,67,19,18,96,100,96,92,0
606154,0,368500,1,3.2,0,-1.40E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,97,100,96,95,0
607152,0,368500,1,3.2,0,3.8e-07,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,98,100,97,96,0
608149,0,368500,1,3.1,0,-2.50E-06,0,0,0,27,inf,1.4,14888.4541,0,0,0,0,26,0,190058.7031,0,0,0,0,0,11,875112,1677556,67,17,18,89,100,96,100,0
609147,0,368500,1,3.1,0,-4.20E-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,15,18,94,100,98,100,0
610143,0,368500,1,3.1,0,-1.30E-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,99,100,96,95,0
611139,0,368500,1,3.5,0,-3.60E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,98,100,96,91,0
612137,0,368500,1,3.2,0,-2.20E-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,97,100,95,95,0
613134,0,368500,1,2,0,3.7e-07,0,0,0,28,69,1.8,3191333.25,0,0,0,0,28,0,234276.4219,0,0,0,0,0,11,875112,1677556,67,24,18,90,100,97,96,0
614131,0,368500,1,2,0,2.5e-06,0,0,0,28,82,1.8,1426366.875,0,0,0,0,26,0,40615.38281,0,0,0,0,0,11,875112,1677556,67,21,18,97,100,96,93,0
615127,0,368500,1,3.2,0,1.1e-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,100,97,97,0
616121,0,368500,1,3.3,0,-3.80E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,94,97,94,96,0
617118,0,368500,1,3.2,0,-2.00E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,95,100,96,99,0
618116,0,368500,1,3.1,0,4e-08,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,93,100,96,100,0
619113,0,368500,1,1.3,0,6.9e-06,0,0,0,28,69,1.7,5856554.5,0,0,0,0,26,200,452650.6563,0,0,0,0,0,11,875112,1677556,68,26,18,98,96,94,100,0
620111,0,368500,1,3.1,0,1.1e-06,0,0,0,27,70,1,2360.11084,0,0,0,0,26,0,13329.63965,0,0,0,0,0,11,875112,1677556,68,18,18,87,95,99,100,0
621108,0,368500,1,3.2,0,7.4e-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,96,96,99,99,0
622098,0,368500,1,3.2,0,2e-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,96,100,99,96,0
623092,0,368500,1,3.2,0,-1.10E-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,90,94,97,94,0
624088,0,368500,1,2.4,0,-4.80E-06,0,0,0,27,79,1.5,762746.25,0,0,0,0,27,2203,161659.7031,0,0,0,0,0,11,875112,1677556,68,22,18,94,95,96,100,0
625087,0,368500,1,3.4,0,3.7e-06,0,0,0,27,inf,1.6,26959.53711,0,0,0,0,26,0,258011.5625,0,0,0,0,0,11,875112,1677556,68,15,18,91,99,98,100,0
626084,0,368500,1,2.9,0,-1.30E-06,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,99,100,97,100,0
627082,0,368500,1,3.4,0,-4.90E-07,0,0,0,27,inf,1.3,23375.88672,0,0,0,0,26,0,119375.8828,0,0,0,0,0,11,875112,1677556,68,17,18,97,98,97,100,0
628080,0,368500,1,3,0,-1.40E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,99,99,98,100,0
629075,0,368500,1,1.5,0,-7.10E-06,0,0,0,28,70,1.7,5024200.5,0,0,0,0,27,0,459721.4375,0,0,0,0,0,11,875112,1677556,68,24,18,97,94,96,100,0
630073,0,368500,1,3.2,0,-9.00E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,94,100,97,100,0
631071,0,368500,1,3.3,0,-2.00E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,95,100,96,100,0
632069,0,368500,1,3.5,0,-1.10E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,95,100,96,100,0
633067,0,368500,1,3.3,0,-1.90E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,98,97,98,100,0
634064,0,368500,1,2.7,0,1.3e-06,0,0,0,27,inf,1.3,360587.75,0,0,0,0,27,0,220266.6719,0,0,0,0,0,11,875112,1677556,67,20,18,98,98,96,100,0
635061,0,368500,1,3.2,0,3e-06,0,0,0,26,inf,1.5,13563.67676,0,0,0,0,26,0,6839.424316,0,0,0,0,0,11,875112,1677556,67,20,18,96,99,98,100,0
636058,0,368500,1,3.2,0,7.4e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,98,100,95,100,0
637055,0,368500,1,3.2,0,-1.20E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,97,98,95,100,0
638053,0,368500,1,1.7,0,-1.80E-06,0,0,0,27,70,1.7,3143335.75,0,0,0,0,26,0,265738.5313,0,0,0,0,0,11,875112,1677556,67,26,18,95,98,97,100,0
639051,0,368500,1,3.2,0,-2.40E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,96,95,98,0
640049,0,368500,1,3.2,0,-9.70E-07,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,99,96,96,0
641046,0,368500,1,3.1,0,-2.20E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,100,94,96,0
642044,0,368500,1,3.4,0,-1.20E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,100,95,97,0
643041,0,368500,1,3.7,0,-8.90E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,100,99,94,93,0
644036,0,368500,1,2.2,0,2.4e-06,0,0,0,27,79,1.6,897217.375,0,0,0,0,26,0,252565.2188,0,0,0,0,0,11,875112,1677556,67,16,18,100,93,96,95,0
645033,0,368500,1,2.8,0,-2.30E-06,0,0,0,27,79,1.5,23557.78906,0,0,0,0,26,0,293386.9375,0,0,0,0,0,11,875112,1677556,67,14,18,100,93,97,93,0
646031,0,368500,1,3.1,0,-5.50E-08,0,0,0,27,70,1.8,4113.475098,0,0,0,0,26,0,14666.66699,0,0,0,0,0,11,875112,1677556,67,15,18,100,100,94,91,0
647028,0,368500,1,3.2,0,-1.90E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,98,96,95,0
648025,0,368500,1,3.2,0,-2.90E-06,0,0,0,0,79,0,0,0,0,0,0,0,3129,0,0,0,0,0,0,11,875112,1677556,67,14,18,100,98,94,92,0
649024,0,368500,1,1.1,0,5.7e-06,0,0,0,28,79,1.8,7373201.5,0,0,0,0,27,0,588884.5,0,0,0,0,0,11,875112,1677556,67,24,18,99,94,97,93,0
650021,0,368500,1,3.5,0,1e-05,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,99,97,97,0
651019,0,368500,1,3.2,0,3.1e-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,100,95,97,0
652017,0,368500,1,3.1,0,5.4e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,100,95,97,0
653015,0,368500,1,3.5,0,-1.20E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,97,100,94,95,0
654000,0,368500,1,2.3,0,-7.60E-06,0,0,0,27,72,1.5,750107.3125,0,0,0,0,27,3,514790.25,0,0,0,0,0,11,875112,1677556,67,16,18,94,99,100,95,0
654999,0,368500,1,3.2,0,1e-06,0,0,0,0,70,0,0,0,0,0,0,27,0,6100.86084,0,0,0,0,0,11,875112,1677556,67,18,18,93,99,92,99,0
655996,0,368500,1,3.2,0,-2.10E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,94,99,96,100,0
656993,0,368500,1,3.3,0,-3.00E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,96,100,91,100,0
657990,0,368500,1,3,0,-3.00E-06,0,0,0,27,inf,1.6,16204.60352,0,0,0,0,26,0,50312.01953,0,0,0,0,0,11,875112,1677556,67,19,18,96,99,94,100,0
658988,0,368500,1,1.4,0,1.2e-06,0,0,0,28,72,1.8,4758102.5,0,0,0,0,26,0,309886.7813,0,0,0,0,0,11,875112,1677556,67,23,18,96,91,98,100,0
659986,0,368500,1,3.2,0,-2.00E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,96,99,98,100,0
660985,0,368500,1,3.2,0,1.2e-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,96,100,99,100,0
661983,0,368500,1,3.3,0,-3.30E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,96,95,97,100,0
662980,0,368500,1,3.1,0,-2.80E-06,0,0,0,26,72,1.3,4971.428711,0,0,0,0,27,0,109257.1406,0,0,0,0,0,11,875112,1677556,67,16,18,95,94,86,100,0
663949,0,368500,1,1.9,0,-5.70E-07,0,0,0,27,70,1.4,588025.5,0,0,0,0,26,0,410513.8125,0,0,0,0,0,11,875112,1677556,67,17,18,92,89,94,100,0
664947,0,368500,1,3.3,0,3.4e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,100,95,97,0
665944,0,368500,1,2.9,0,3.3e-06,0,0,0,27,79,1.3,8110.971191,0,0,0,0,27,0,61054.22266,0,0,0,0,0,11,875112,1677556,67,19,18,96,99,97,92,0
666942,0,368500,1,3.6,0,3.4e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,99,96,100,93,0
667940,0,368500,1,3.1,0,-2.40E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,96,100,97,0
668932,0,368500,1,2.1,0,5.1e-06,0,0,0,28,inf,1.7,3047488.5,0,0,0,0,26,0,199175.8438,0,0,0,0,0,11,875112,1677556,67,25,18,97,97,100,96,0
669923,0,368500,1,3.2,0,-2.10E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,100,96,100,97,0
670918,0,368500,1,3.2,0,-1.40E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,99,95,100,96,0
671915,0,368500,1,3.2,0,-3.80E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,98,95,100,96,0
672914,0,368500,1,2.7,0,7.4e-07,0,0,0,27,62,1.7,451634.1563,0,0,0,0,28,131,174609.75,0,0,0,0,0,11,875112,1677556,67,18,18,92,97,99,97,0
673908,0,368500,1,2.5,0,-3.50E-06,0,0,0,27,79,1.6,146819.1563,0,0,0,0,26,0,45202.12891,0,0,0,0,0,11,875112,1677556,67,19,18,99,92,100,92,0
674878,0,368500,1,3.2,0,3.2e-06,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,86,99,98,97,0
675875,0,368500,1,3.3,0,-3.10E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,98,100,96,100,0
676871,0,368500,1,3.2,0,-1.70E-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,21,18,92,100,97,100,0
677868,0,368500,1,3.3,0,1.4e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,21,18,94,100,96,99,0
678865,0,368500,1,1.4,0,5.9e-06,0,0,0,28,69,1.8,4650318,0,0,0,0,27,0,325887.1875,0,0,0,0,0,11,875112,1677556,67,25,18,98,100,97,96,0
679862,0,368500,1,1.5,0,3.2e-06,0,0,0,28,69,1.7,3632535.75,0,0,0,0,26,70,434401.7188,0,0,0,0,0,11,875112,1677556,67,25,18,98,100,94,96,0
680864,0,368500,1,0.81,0,9.8e-06,0,0,0,28,69,1.8,24996140,0,0,0,0,25,0,391255.8125,0,0,0,0,0,11,875112,1677556,67,34,18,96,100,96,97,0
681847,0,368500,1,2.7,0,5.3e-06,0,0,0,27,72,1.4,87895.91406,0,0,0,0,27,282,172639.4063,0,0,0,0,0,11,875112,1677556,67,15,18,89,100,96,95,0
682839,0,368500,1,3,0,2e-06,0,0,0,27,70,1.7,11049.57227,0,0,0,0,26,0,34338.46094,0,0,0,0,0,11,875112,1677556,67,17,18,98,100,93,96,0
683831,0,368500,1,3.3,0,-2.00E-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,100,98,100,95,0
684829,0,368500,1,3.1,0,2e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,94,99,100,95,0
685827,0,368500,1,3.2,0,-3.40E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,89,99,100,98,0
686817,0,368500,1,3.1,0,2.4e-07,0,0,0,27,inf,1.3,13342.95996,0,0,0,0,27,0,87624.54688,0,0,0,0,0,11,875112,1677556,67,16,18,93,98,100,100,0
687807,0,368500,1,0.87,0,-1.20E-05,0,0,0,28,69,1.8,11297668,0,0,0,0,27,196,462275.625,0,0,0,0,0,11,875112,1677556,67,29,18,98,96,98,97,0
688792,0,368500,1,1.1,0,5.8e-07,0,0,0,27,69,1.7,3023954,0,0,0,0,27,0,323020.1875,0,0,0,0,0,11,875112,1677556,67,18,18,95,92,99,91,0
689776,0,368500,1,3.3,0,-1.30E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,95,99,97,100,0
690770,0,368500,1,2.9,0,5.3e-07,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,98,100,95,99,0
691737,0,368500,1,3.5,0,-1.20E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,96,100,98,100,0
692713,0,368500,1,3.2,0,-5.20E-07,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,86,100,99,95,0
693704,0,368500,1,3.2,0,-3.30E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,96,100,98,97,0
694696,0,368500,1,3.3,0,-1.10E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,98,100,99,96,0
695687,0,368500,1,3.2,0,3e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,96,100,100,97,0
696682,0,368500,1,1.4,0,-1.80E-06,0,0,0,28,69,1.8,5444149.5,0,0,0,0,27,0,354766.3438,0,0,0,0,0,11,875112,1677556,67,28,18,93,100,98,98,0
697662,0,368500,1,2.2,0,1e-05,0,0,0,28,70,1.8,1545920,0,0,0,0,25,0,34329.60156,0,0,0,0,0,11,875112,1677556,67,20,18,97,100,96,97,0
698636,0,368500,1,3.6,0,1.6e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,97,100,94,99,0
699632,0,368500,1,3.2,0,-2.50E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,100,100,95,96,0
700629,0,368500,1,3.1,0,-2.80E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,98,100,93,97,0
701626,0,368500,1,3.4,0,-5.20E-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,94,100,96,100,0
702625,0,368500,1,3.2,0,-3.40E-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,94,100,96,95,0
703624,0,368500,1,1.5,0,-1.60E-06,0,0,0,28,69,1.8,5811446,0,0,0,0,27,121,277764.0938,0,0,0,0,0,11,875112,1677556,67,25,18,95,100,97,97,0
704618,0,368500,1,0.87,0,8.7e-07,0,0,0,28,69,1.8,5708691,0,0,0,0,26,128,348487.25,0,0,0,0,0,11,875112,1677556,67,24,18,90,100,95,95,0
705617,0,368500,1,2.8,0,-1.60E-06,0,0,0,27,79,1.5,22997.80273,0,0,0,0,26,0,203832.9688,0,0,0,0,0,11,875112,1677556,67,14,18,90,100,95,96,0
706607,0,368500,1,3.2,0,-2.40E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,96,100,98,97,0
707597,0,368500,1,3.2,0,-9.10E-07,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,91,100,96,100,0
708574,0,368500,1,3.3,0,-3.40E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,94,100,97,99,0
709559,0,368500,1,3.1,0,-6.90E-07,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,94,100,98,100,0
710551,0,368500,1,1.5,0,5.9e-06,0,0,0,28,79,1.8,4632175.5,0,0,0,0,27,0,306204.875,0,0,0,0,0,11,875112,1677556,67,23,18,100,100,97,94,0
711547,0,368500,1,3.4,0,4.9e-06,0,0,0,27,69,1.3,4756.164551,0,0,0,0,27,0,163736.9844,0,0,0,0,0,11,875112,1677556,67,18,18,98,98,96,93,0
712545,0,368500,1,1.3,0,5.1e-06,0,0,0,27,inf,1.6,4059004.75,0,0,0,0,26,0,424401.9063,0,0,0,0,0,11,875112,1677556,67,22,18,91,96,93,100,0
713543,0,368500,1,3,0,7.1e-06,0,0,0,27,inf,1.5,9092.945312,0,0,0,0,26,0,47811.87109,0,0,0,0,0,11,875112,1677556,67,18,18,100,97,97,99,0
714541,0,368500,1,3.4,0,-1.50E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,99,99,100,0
715538,0,368500,1,3.3,0,-4.20E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,100,98,96,100,0
716535,0,368500,1,3,0,-4.00E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,13,18,100,99,99,100,0
717532,0,368500,1,3.2,0,-5.70E-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,16,18,100,98,99,100,0
718529,0,368500,1,3.2,0,-3.60E-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,100,99,97,100,0
719527,0,368500,1,3.2,0,-3.80E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,100,96,92,100,0
720524,0,368500,1,3.2,0,-5.80E-07,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,100,98,96,100,0
721521,0,368500,1,3.3,0,5e-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,100,96,100,100,0
722518,0,368500,1,3.2,0,-3.10E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,96,99,100,0
723516,0,368500,1,3.2,0,-1.70E-06,0,0,0,0,inf,0,0,0,0,0,0,0,2738,0,0,0,0,0,0,11,875112,1677556,67,19,18,99,98,97,100,0
724514,0,368500,1,0.66,0,-7.60E-06,0,0,0,28,69,1.8,14611233,0,0,0,0,25,66,681436.75,0,0,0,0,0,11,875112,1677556,67,32,18,99,99,97,100,0
725512,0,368500,1,2.5,0,8.3e-06,0,0,0,28,79,1.8,713491,0,0,0,0,25,0,18221.08008,0,0,0,0,0,11,875112,1677556,67,22,18,100,99,99,100,0
726507,0,368500,1,2.2,0,-3.00E-06,0,0,0,28,69,1.8,1621683.75,0,0,0,0,28,407,187438.75,0,0,0,0,0,11,875112,1677556,67,19,18,97,96,100,100,0
727490,0,368500,1,2.4,0,4.8e-06,0,0,0,27,73,1.7,3096201,0,0,0,0,27,2203,304000,0,0,0,0,0,11,875112,1677556,67,20,18,100,95,99,97,0
728487,0,368500,1,2.9,0,3.5e-06,0,0,0,27,72,1.5,14649.91016,0,0,0,0,26,0,116739.6797,0,0,0,0,0,11,875112,1677556,67,16,18,100,96,95,99,0
729485,0,368500,1,3.3,0,2e-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,95,99,99,0
730439,0,368500,1,3,0,-5.00E-07,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,99,95,98,96,0
731371,0,368500,1,3.4,0,-2.80E-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,100,99,100,96,0
732341,0,368500,1,3.4,0,-1.70E-07,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,21,18,100,99,100,97,0
733286,0,368500,1,3.1,0,-4.20E-06,0,0,0,27,69,1.6,474751.6563,0,0,0,0,26,68,129051.7891,0,0,0,0,0,11,875112,1677556,67,21,18,96,97,100,96,0
734282,0,368500,1,1.6,0,-2.70E-06,0,0,0,28,82,1.8,2702592,0,0,0,0,25,0,58657.89453,0,0,0,0,0,11,875112,1677556,67,27,18,97,100,100,96,0
735203,0,368500,1,3.5,0,-1.20E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,18,18,100,99,99,98,0
736195,0,368500,1,3.2,0,7.8e-07,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,19,18,91,100,97,99,0
737192,0,368500,1,3,0,-5.30E-06,0,0,0,27,70,2,2859.016357,0,0,0,0,26,0,20695.08203,0,0,0,0,0,11,875112,1677556,67,18,18,94,100,96,97,0
738190,0,368500,1,2.2,0,-8.90E-08,0,0,0,28,69,1.8,3318558.25,0,0,0,0,28,68,237626.375,0,0,0,0,0,11,875112,1677556,67,25,18,91,100,97,97,0
739171,0,368500,1,2.4,0,2.7e-06,0,0,0,28,82,1.8,857633.5,0,0,0,0,26,0,23654.45117,0,0,0,0,0,11,875112,1677556,67,22,18,88,100,95,93,0
740168,0,368500,1,3.5,0,4.8e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,20,18,98,98,97,100,0
741164,0,368500,1,3.2,0,3e-07,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,67,17,18,100,100,97,100,0
742162,0,368500,1,3,0,7.6e-06,0,0,0,27,inf,1.8,68390.57031,0,0,0,0,26,0,64646.46484,0,0,0,0,0,11,875112,1677556,67,17,18,91,94,96,99,0
743160,0,368500,1,2.3,0,-2.30E-06,0,0,0,27,69,1.6,525510.125,0,0,0,0,27,143,148611.4219,0,0,0,0,0,11,875112,1677556,67,19,18,93,97,99,100,0
744155,0,368500,1,0.86,0,6.7e-07,0,0,0,28,69,1.7,8270694.5,0,0,0,0,26,3,607611.125,0,0,0,0,0,11,875112,1677556,67,26,18,94,95,93,97,0
745152,0,368500,1,1.1,0,-2.10E-06,0,0,0,28,69,1.7,8762054,0,0,0,0,27,171,704459.1875,0,0,0,0,0,11,875112,1677556,67,30,18,95,94,96,100,0
746151,0,368500,1,0.19,0,1.3e-05,0,0,0,28,69,1.8,25694646,0,0,0,0,27,1047,1140266.625,0,0,0,0,0,11,875112,1677556,67,38,18,97,99,94,97,0
747132,0,368500,1,0.24,0,5.8e-06,0,0,0,28,69,1.9,25465246,0,0,0,0,27,112,1116655.75,0,0,0,0,0,11,875112,1677556,67,26,18,86,93,98,93,0
748098,0,368500,1,0.49,0,6.2e-06,0,0,0,28,69,1.8,25281078,0,0,0,0,28,112,1513815.625,0,0,0,0,0,11,875112,1677556,67,30,18,99,100,97,97,0
749047,0,368500,1,0.27,0,4.1e-07,0,0,0,28,69,1.9,25496052,0,0,0,0,26,168,579602.625,0,0,0,0,0,11,875112,1677556,67,30,18,99,98,97,97,0
